영문테이블,한글테이블,영문컬럼,한글컬럼,DATA TYPE,NULL 여부,정수,소수점,PK
TPRMPP_BEVALM,프로젝트관리_협의회평가의견기본,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BEVALM,프로젝트관리_협의회평가의견기본,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BEVALM,프로젝트관리_협의회평가의견기본,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BEVALM,프로젝트관리_협의회평가의견기본,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BEVALM,프로젝트관리_협의회평가의견기본,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BEVALM,프로젝트관리_협의회평가의견기본,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,Y
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,IT_PTL_ASCT_PRG_STS_TC,IT포탈협의회진행상태구분코드,VARCHAR2,Y,2,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,IT_PTL_ASCT_DBR_TC,IT포탈협의회심의구분코드,VARCHAR2,Y,2,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,ABUS_MNG_NO,사업관리번호,VARCHAR2,Y,30,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,SNO,일련번호,NUMBER,Y,9,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,CNRC_DT,회의일자,VARCHAR2,Y,8,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,CNRC_PLC_NM,회의장소명,VARCHAR2,Y,100,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,CNRC_STT_TM,회의시작시각,VARCHAR2,Y,6,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,PRTY_IVG_OMT_YN,타당성검토생략여부,VARCHAR2,Y,1,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,PRTY_IVG_OMT_RSN,타당성검토생략사유,VARCHAR2,Y,200,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BASCTM,프로젝트관리_협의회협의회기본,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,Y
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,IT_PTL_CKG_ITM_TC,IT포탈점검항목구분코드,VARCHAR2,N,2,,Y
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,QUEL_RCRD,문항점수,NUMBER,Y,5,,N
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,CKG_OPNN_CONE,점검의견내용,VARCHAR2,Y,1000,,N
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BCHKLM,프로젝트관리_협의회타당성자체점검기본,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,Y
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,EVL_DTP_SNO,평가지표일련번호,NUMBER,N,9,,Y
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,EVL_DTP_NM,평가지표명,VARCHAR2,Y,100,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,EVL_DTP_DFNT_CONE,평가지표정의내용,VARCHAR2,Y,4000,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,EVL_DTP_CLF_CONE,평가지표계산식내용,VARCHAR2,Y,4000,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,EVL_DTP_MSM_PTM_CONE,평가지표측정시점내용,VARCHAR2,Y,300,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,EVL_DTP_MSM_CLE_CONE,평가지표측정주기내용,VARCHAR2,Y,300,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BPERFM,프로젝트관리_협의회성과관리기본,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,Y
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,CKG_OPNN_CONE,점검의견내용,VARCHAR2,Y,1000,,N
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,SYN_OPNN_CONE,종합의견내용,VARCHAR2,Y,6000,,N
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,FL_MPN_ID,파일매핑ID,VARCHAR2,Y,36,,N
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BRSLTM,프로젝트관리_협의회결과서기본,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,Y
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,IT_PTL_ASCT_MEB_TC,IT포탈협의회구성원구분코드,VARCHAR2,N,2,,Y
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,ENO,사원번호,VARCHAR2,N,32,,Y
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,CNFM_YN,확인여부,VARCHAR2,Y,1,,N
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BCMMTM,프로젝트관리_협의회평가위원기본,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,Y
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,ABUS_NM,사업명,VARCHAR2,Y,100,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,ABUS_TRM_CONE,사업기간내용,VARCHAR2,Y,300,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,ABUS_CONE,사업내용,VARCHAR2,Y,1000,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,ABUS_NCS_CONE,사업필요성내용,VARCHAR2,Y,300,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,DGOG_PPO_CONE,효과성목적내용,VARCHAR2,Y,4000,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,RQM_BG_AMT,소요예산금액,NUMBER,Y,18,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,IT_PTL_EDRT_TC,IT포탈전결권구분코드,VARCHAR2,Y,2,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,LW_RGL_YN,법률규제여부,VARCHAR2,Y,1,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,LW_FDTN,법률근거,VARCHAR2,Y,300,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,FL_MPN_ID,파일매핑ID,VARCHAR2,Y,36,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,KPN_TP_TC,저장유형구분코드,VARCHAR2,Y,2,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BPOVWM,프로젝트관리_협의회사업개요기본,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,Y
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,CNRC_DT,회의일자,VARCHAR2,N,8,,Y
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,CNRC_STT_TM,회의시작시각,VARCHAR2,N,6,,Y
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,ENO,사원번호,VARCHAR2,N,32,,Y
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,USE_PSB_YN,사용가능여부,VARCHAR2,Y,1,,N
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BSCHDM,프로젝트관리_협의회일정기본,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,LOG_HIS_TGR_SNO,로그이력전문일련번호,NUMBER,N,18,,Y
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,IT_PTL_ASCT_PRG_STS_TC,IT포탈협의회진행상태구분코드,VARCHAR2,Y,2,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,IT_PTL_ASCT_DBR_TC,IT포탈협의회심의구분코드,VARCHAR2,Y,2,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,ABUS_MNG_NO,사업관리번호,VARCHAR2,Y,30,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,SNO,일련번호,NUMBER,Y,9,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,CNRC_DT,회의일자,VARCHAR2,Y,8,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,CNRC_PLC_NM,회의장소명,VARCHAR2,Y,100,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,CNRC_STT_TM,회의시작시각,VARCHAR2,Y,6,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,PRTY_IVG_OMT_YN,타당성검토생략여부,VARCHAR2,Y,1,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,PRTY_IVG_OMT_RSN,타당성검토생략사유,VARCHAR2,Y,200,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,CHG_DTT_YN,변경구분여부,VARCHAR2,N,1,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,CHG_DTM,변경일시,DATE,N,,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,CHG_USID,변경사용자ID,VARCHAR2,Y,14,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BASCTL,프로젝트관리_협의회협의회기본변경로그,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,LOG_HIS_TGR_SNO,로그이력전문일련번호,NUMBER,N,18,,Y
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,ABUS_NM,사업명,VARCHAR2,Y,100,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,ABUS_TRM_CONE,사업기간내용,VARCHAR2,Y,300,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,ABUS_CONE,사업내용,VARCHAR2,Y,1000,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,ABUS_NCS_CONE,사업필요성내용,VARCHAR2,Y,300,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,DGOG_PPO_CONE,효과성목적내용,VARCHAR2,Y,4000,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,RQM_BG_AMT,소요예산금액,NUMBER,Y,18,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,IT_PTL_EDRT_TC,IT포탈전결권구분코드,VARCHAR2,Y,2,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,LW_RGL_YN,법률규제여부,VARCHAR2,Y,1,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,LW_FDTN,법률근거,VARCHAR2,Y,300,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,FL_MPN_ID,파일매핑ID,VARCHAR2,Y,36,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,KPN_TP_TC,저장유형구분코드,VARCHAR2,Y,2,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,CHG_DTT_YN,변경구분여부,VARCHAR2,N,1,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,CHG_DTM,변경일시,DATE,N,,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,CHG_USID,변경사용자ID,VARCHAR2,Y,14,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BPOVWL,프로젝트관리_협의회사업개요기본변경로그,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,LOG_HIS_TGR_SNO,로그이력전문일련번호,NUMBER,N,18,,Y
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,IT_PTL_CKG_ITM_TC,IT포탈점검항목구분코드,VARCHAR2,N,2,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,QUEL_RCRD,문항점수,NUMBER,Y,5,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,CKG_OPNN_CONE,점검의견내용,VARCHAR2,Y,1000,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,CHG_DTT_YN,변경구분여부,VARCHAR2,N,1,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,CHG_DTM,변경일시,DATE,N,,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,CHG_USID,변경사용자ID,VARCHAR2,Y,14,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BCHKLL,프로젝트관리_협의회타당성자체점검기본변경로그,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,LOG_HIS_TGR_SNO,로그이력전문일련번호,NUMBER,N,18,,Y
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,EVL_DTP_SNO,평가지표일련번호,NUMBER,N,9,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,EVL_DTP_NM,평가지표명,VARCHAR2,Y,100,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,EVL_DTP_DFNT_CONE,평가지표정의내용,VARCHAR2,Y,4000,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,EVL_DTP_CLF_CONE,평가지표계산식내용,VARCHAR2,Y,4000,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,EVL_DTP_MSM_PTM_CONE,평가지표측정시점내용,VARCHAR2,Y,300,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,EVL_DTP_MSM_CLE_CONE,평가지표측정주기내용,VARCHAR2,Y,300,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,CHG_DTT_YN,변경구분여부,VARCHAR2,N,1,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,CHG_DTM,변경일시,DATE,N,,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,CHG_USID,변경사용자ID,VARCHAR2,Y,14,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BPERFL,프로젝트관리_협의회성과관리기본변경로그,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,LOG_HIS_TGR_SNO,로그이력전문일련번호,NUMBER,N,18,,Y
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,QTN_ID,질의ID,VARCHAR2,N,36,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,QTN_CONE,질의내용,VARCHAR2,Y,4000,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,QTN_DWU_USID,질의작성사용자ID,VARCHAR2,Y,14,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,REP_CONE,답변내용,VARCHAR2,Y,2000,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,REP_DWU_USID,답변작성사용자ID,VARCHAR2,Y,14,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,QTN_RPD_RLT_YN,질의응답결과여부,VARCHAR2,Y,1,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,CHG_DTT_YN,변경구분여부,VARCHAR2,N,1,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,CHG_DTM,변경일시,DATE,N,,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,CHG_USID,변경사용자ID,VARCHAR2,Y,14,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,FST_ENR_USID,최초등록사용자ID,VARCHAR2,N,14,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,FST_ENR_DTM,최초등록일시,DATE,N,,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,DEL_YN,삭제여부,VARCHAR2,N,1,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,GUID,GUID,VARCHAR2,N,38,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,GUID_PRG_SNO,GUID진행일련번호,NUMBER,N,4,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,LST_CHG_USID,최종변경사용자ID,VARCHAR2,N,14,,N
TPRMPP_BPQNAL,프로젝트관리_협의회사전질의응답기본변경로그,LST_CHG_DTM,최종변경일시,DATE,N,,,N
TPRMPP_BMQNAL,프로젝트관리_협의회본회의질의응답기본변경로그,LOG_HIS_TGR_SNO,로그이력전문일련번호,NUMBER,N,18,,Y
TPRMPP_BMQNAL,프로젝트관리_협의회본회의질의응답기본변경로그,IT_PTL_ASCT_ID,IT포탈협의회ID,VARCHAR2,N,32,,N
TPRMPP_BMQNAL,프로젝트관리_협의회본회의질의응답기본변경로그,QTN_ID,질의ID,VARCHAR2,N,36,,N
TPRMPP_BMQNAL,프로젝트관리_협의회본회의질의응답기본변경로그,QTN_CONE,질의내용,VARCHAR2,Y,4000,,N
TPRMPP_BMQNAL,프로젝트관리_협의회본회의질의응답기본변경로그,QTN_DWU_USID,질의작성사용자ID,VARCHAR2,Y,14,,N
TPRMPP_BMQNAL,프로젝트관리_협의회본회의질의응답기본변경로그,REP_CONE,답변내용,VARCHAR2,Y,2000,,N
TPRMPP_BMQNAL,프로젝트관리_협의회본회의질의응답기본변경로그,REP_DWU_USID,답변작성사용자ID,VARCHAR2,Y,14,,N
TPRMPP_BMQNAL,프로젝트관리_협의회본회의질의응답기본변경로그,QTN_RPD_RLT_YN,질의응답결과여부,VARCHAR2,Y,1,,N
TPRMPP_BMQNAL,프로젝트관리_협의회본회의질의응답기본변경로그,CHG_DTT_YN,변경구분여부,VARCHAR2,N,1,,N
TPRMPP_BMQNAL,프로젝트관리_협의회본회의질의응답기본변경로그,CHG_DTM,변경일시,DATE,N,,,N
