ID	유형	위험도	언어	레퍼런스	체커 타입	체커 키	체커명	라인	파일명	함수	경로	A.S	유사 이슈 그룹	이슈 상태	이슈 담당자	검출 시간	체커 설명	이슈 의견
967078	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	434	ApplicationService.java	bulkApprove	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/approval/service/ApplicationService.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967079	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	103	ApprovalLineDelegate.java	applyRecallInfo	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/approval/service/ApprovalLineDelegate.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967080	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	73	ApprovalLineDelegate.java	doUpdate	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/approval/service/ApprovalLineDelegate.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967081	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	147	NotificationEventListener.java	enqueueAndDispatch	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/notification/event/NotificationEventListener.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967082	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	162	NotificationEventListener.java	enqueueAndDispatch	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/notification/event/NotificationEventListener.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967083	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	73	NotificationEventListener.java	onApprovalCompleted	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/notification/event/NotificationEventListener.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967084	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	130	NotificationEventListener.java	onApprovalRecalled	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/notification/event/NotificationEventListener.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967085	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	47	NotificationRetryScheduler.java	retry	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/notification/scheduler/NotificationRetryScheduler.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967086	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	129	SsoAgentClient.java	authorize	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/sso/SsoAgentClient.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967087	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	60	SsoAgentClient.java	isServerAlive	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/sso/SsoAgentClient.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967088	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	420	SsoController.java	complete	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/sso/SsoController.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967089	신규	높음	Java/JSP		품질	EMPTY_CATCH_BLOCK	빈 catch 블록	678	SsoController.java	invalidateSession	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/sso/SsoController.java	Y		미확인	없음	2026-08-11 0:00	빈 예외 처리 블록 체커는 예외를 처리하는 코드 내용이 없는 예외 처리 블록을 검출합니다.	
967090	신규	높음	Java/JSP		품질	EMPTY_CATCH_BLOCK	빈 catch 블록	635	SsoController.java	resolveVerifiedEno	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/sso/SsoController.java	Y		미확인	없음	2026-08-11 0:00	빈 예외 처리 블록 체커는 예외를 처리하는 코드 내용이 없는 예외 처리 블록을 검출합니다.	
967091	신규	높음	Java/JSP		품질	EMPTY_CATCH_BLOCK	빈 catch 블록	299	AuthController.java	invalidateSession	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/system/controller/AuthController.java	Y		미확인	없음	2026-08-11 0:00	빈 예외 처리 블록 체커는 예외를 처리하는 코드 내용이 없는 예외 처리 블록을 검출합니다.	
967092	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	135	AuthController.java	login	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/system/controller/AuthController.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967093	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	119	JwtAuthenticationFilter.java	doFilterInternal	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/common/system/security/JwtAuthenticationFilter.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967094	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	82	CouncilApprovalEventListener.java	handleApprovalCompleted	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/domain/council/service/CouncilApprovalEventListener.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967095	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	56	CouncilSkipApprovalEventListener.java	handleApprovalCompleted	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/domain/council/service/CouncilSkipApprovalEventListener.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967096	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	63	AuditLogIdGenerator.java	fetchNextVal	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/domain/log/id/AuditLogIdGenerator.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967097	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	61	AuditFailureRecorder.java	record	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/domain/log/listener/AuditFailureRecorder.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967098	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	116	AuditLogPersister.java	createSnapshot	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/domain/log/listener/AuditLogPersister.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967099	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	81	AuditLogPersister.java	writeSafely	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/domain/log/listener/AuditLogPersister.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967100	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	107	ChangeLogEntityListener.java	persistLog	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/domain/log/listener/ChangeLogEntityListener.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967101	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	117	ChangeLogEntityListener.java	persistLog	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/domain/log/listener/ChangeLogEntityListener.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967102	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	185	GeminiService.java	generate	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/infra/ai/service/GeminiService.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967103	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	324	FileService.java	uploadFiles	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/main/java/com/kdb/it/infra/file/service/FileService.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967104	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	24	LoginHistoryProjectionIt.java	로그인이력프로젝션의실제매핑과최신순페이지계약을검증한다	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/admin/repository/LoginHistoryProjectionIt.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967105	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	26	LoginHistoryProjectionIt.java	로그인이력프로젝션의실제매핑과최신순페이지계약을검증한다	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/admin/repository/LoginHistoryProjectionIt.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967106	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	202	AuthLoginFailureIsolationIT.java	로그인_이력저장DB오류_원인예외전파및전체롤백	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/AuthLoginFailureIsolationIT.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967107	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	279	AuthControllerTest.java	login_XForwardedFor_미신뢰_remoteAddr전달	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/controller/AuthControllerTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967108	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	302	AuthControllerTest.java	login_XForwardedFor없음_remoteAddr전달	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/controller/AuthControllerTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967109	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	170	AuthControllerTest.java	login_로그인거부예외_일반예외와동일한400반환	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/controller/AuthControllerTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967110	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	326	AuthControllerTest.java	login_멀티IP_미신뢰_remoteAddr전달	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/controller/AuthControllerTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967111	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	146	AuthControllerTest.java	login_서비스예외_500반환	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/controller/AuthControllerTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967112	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	117	AuthControllerTest.java	login_성공_200및쿠키반환	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/controller/AuthControllerTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967113	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	700	AuthControllerTest.java	stubLoginResponseAndCookies	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/controller/AuthControllerTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967114	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	100	AuthServiceCrtokmAuditIT.java	login그리고회전_갱신토큰감사자기록	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceCrtokmAuditIT.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967115	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	740	AuthServiceTest.java	login_resolver기본역할_ITPZZ001반영	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967116	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	153	AuthServiceTest.java	login_계정잠금_기존잠금예외유지_이력미추가	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967117	신규	높음	Java/JSP		품질	EMPTY_CATCH_BLOCK	빈 catch 블록	219	AuthServiceTest.java	login_비밀번호불일치_실패이력저장	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	Y		미확인	없음	2026-08-11 0:00	빈 예외 처리 블록 체커는 예외를 처리하는 코드 내용이 없는 예외 처리 블록을 검출합니다.	
967118	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	219	AuthServiceTest.java	login_비밀번호불일치_실패이력저장	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967119	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	218	AuthServiceTest.java	login_비밀번호불일치_실패이력저장	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967120	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	134	AuthServiceTest.java	login_비밀번호불일치_예외발생	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967121	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	94	AuthServiceTest.java	login_성공_LoginResponse반환	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967122	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	247	AuthServiceTest.java	login_성공_기존RefreshToken삭제후저장	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967123	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	275	AuthServiceTest.java	login_성공_성공이력저장	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967124	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	171	AuthServiceTest.java	login_실패이력저장중DB오류_원본예외전파	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967125	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	110	AuthServiceTest.java	login_존재하지않는사번_예외발생	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967126	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	196	AuthServiceTest.java	login_토큰발급중예외_LoginRejectedException으로변환되지않음	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967127	신규	보통	Java/JSP		보안	MISSING_LOGIN_CONTROL	누락된 로그인 제어	597	AuthServiceTest.java	login_활성자격등급있음_토큰클레임반영	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/system/service/AuthServiceTest.java	N		미확인	없음	2026-08-11 0:00	로그인 입력 횟수 제한 누락 체커는 로그인 입력 횟수를 제한하기 위한 로직을 구현하지 않은 코드를 검출합니다.	
967128	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	295	ReviewCommentServiceTest.java	createRequest	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/domain/budget/document/service/ReviewCommentServiceTest.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967129	신규	위험	Java/JSP		품질	IMPROPER_CHECK_FOR_UNUSUAL_OR_EXCEPTIONAL_CONDITION	부적절한 예외 처리	247	ReviewCommentServiceTest.java	setFstEnrUsid	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/domain/budget/document/service/ReviewCommentServiceTest.java	N		미확인	없음	2026-08-11 0:00	지나치게 일반적인 예외 처리 체커는 너무 다양한 예외를 포괄적으로 처리하는 코드를 검출합니다.	
967130	신규	높음	Java/JSP		품질	EMPTY_CATCH_BLOCK	빈 catch 블록	194	AuditFailureIsolationIT.java	insertRollingBack	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/domain/log/listener/AuditFailureIsolationIT.java	Y		미확인	없음	2026-08-11 0:00	빈 예외 처리 블록 체커는 예외를 처리하는 코드 내용이 없는 예외 처리 블록을 검출합니다.	
967131	신규	매우위험	Java/JSP		품질	NULL_RETURN_STD	표준 라이브러리의 널 반환 값 역참조	186	MaxLinesRatchetTest.java	loadBaseline	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/architecture/MaxLinesRatchetTest.java	Y		미확인	없음	2026-08-11 0:00	표준 라이브러리의 널 반환 값 역참조 체커는 Java 표준 라이브러리 메소드중에서 널을 반환할 가능성이 있는 메소드의 반환 값을 확인 없이 역참조하는 경우를 검출합니다.	
967132	신규	매우위험	Java/JSP		품질	RESOURCE_LEAK	자원 누수	182	MaxLinesRatchetTest.java	loadBaseline	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/architecture/MaxLinesRatchetTest.java	N		미확인	없음	2026-08-11 0:00	자원 누수 체커는 파일, 소켓 등 리소스를 할당한 후에 해제하지 않는 코드를 검출합니다.	
967133	신규	매우위험	Java/JSP		품질	NULL_RETURN_STD	표준 라이브러리의 널 반환 값 역참조	59	PhysicalCompositeIdMappingTest.java	assertRepositoryIdClass	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/architecture/PhysicalCompositeIdMappingTest.java	Y		미확인	없음	2026-08-11 0:00	표준 라이브러리의 널 반환 값 역참조 체커는 Java 표준 라이브러리 메소드중에서 널을 반환할 가능성이 있는 메소드의 반환 값을 확인 없이 역참조하는 경우를 검출합니다.	
967134	신규	매우위험	Java/JSP		품질	NULL_RETURN_STD	표준 라이브러리의 널 반환 값 역참조	21	RealtimeLogOpenApiContractTest.java	responsePropertiesAreRequiredAndNullableFieldsAreExplicit	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/admin/realtime/dto/RealtimeLogOpenApiContractTest.java	Y		미확인	없음	2026-08-11 0:00	표준 라이브러리의 널 반환 값 역참조 체커는 Java 표준 라이브러리 메소드중에서 널을 반환할 가능성이 있는 메소드의 반환 값을 확인 없이 역참조하는 경우를 검출합니다.	
967135	신규	매우위험	Java/JSP		품질	NULL_RETURN_STD	표준 라이브러리의 널 반환 값 역참조	18	RealtimeLogOpenApiContractTest.java	responsePropertiesAreRequiredAndNullableFieldsAreExplicit	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/admin/realtime/dto/RealtimeLogOpenApiContractTest.java	Y		미확인	없음	2026-08-11 0:00	표준 라이브러리의 널 반환 값 역참조 체커는 Java 표준 라이브러리 메소드중에서 널을 반환할 가능성이 있는 메소드의 반환 값을 확인 없이 역참조하는 경우를 검출합니다.	
967136	신규	매우위험	Java/JSP		품질	NULL_RETURN_STD	표준 라이브러리의 널 반환 값 역참조	19	RealtimeLogOpenApiContractTest.java	responsePropertiesAreRequiredAndNullableFieldsAreExplicit	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/admin/realtime/dto/RealtimeLogOpenApiContractTest.java	Y		미확인	없음	2026-08-11 0:00	표준 라이브러리의 널 반환 값 역참조 체커는 Java 표준 라이브러리 메소드중에서 널을 반환할 가능성이 있는 메소드의 반환 값을 확인 없이 역참조하는 경우를 검출합니다.	
967137	신규	매우위험	Java/JSP		품질	NULL_RETURN_STD	표준 라이브러리의 널 반환 값 역참조	17	RealtimeLogOpenApiContractTest.java	responsePropertiesAreRequiredAndNullableFieldsAreExplicit	/sw/sparrow/sparrow5/data/webanalysis/1757/src/src/test/java/com/kdb/it/common/admin/realtime/dto/RealtimeLogOpenApiContractTest.java	Y		미확인	없음	2026-08-11 0:00	표준 라이브러리의 널 반환 값 역참조 체커는 Java 표준 라이브러리 메소드중에서 널을 반환할 가능성이 있는 메소드의 반환 값을 확인 없이 역참조하는 경우를 검출합니다.	
