테이블명	테이블한글명	컬럼명	컬럼한글명	"PK여부"	"NULL여부"	Default Value	타입	길이	"소수점"
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	CTT_NM	계약명		Y		VARCHAR2	100	
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	CTT_AMT	계약금액		Y		NUMBER	18	3
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPAYML	프로젝트관리_대금지급기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	DOC_MNG_NO	문서관리번호	Y	N		VARCHAR2	20	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	DOC_VRS_SNO	문서버전일련번호	Y	N		NUMBER	9	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	DFR_TOD	지급회차	Y	N		NUMBER	5	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	DFR_AMT	지급금액		Y		NUMBER	18	3
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	DFR_MPL_DT	지급예정일자		Y		VARCHAR2	8	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	DFR_DT	지급일자		Y		VARCHAR2	8	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	OPNN_CONE	의견내용		Y		VARCHAR2	6000	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPAYTM	프로젝트관리_대금지급처리기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	DOC_MNG_NO	문서관리번호		Y		VARCHAR2	20	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	DOC_VRS_SNO	문서버전일련번호		Y		NUMBER	9	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	DFR_TOD	지급회차		Y		NUMBER	5	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	DFR_AMT	지급금액		Y		NUMBER	18	3
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	DFR_MPL_DT	지급예정일자		Y		VARCHAR2	8	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	DFR_DT	지급일자		Y		VARCHAR2	8	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	OPNN_CONE	의견내용		Y		VARCHAR2	6000	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPAYTL	프로젝트관리_대금지급처리기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BPROJA	프로젝트관리_정보화사업관계	ABUS_MNG_NO	사업관리번호	Y	N		VARCHAR2	30	
TPRMPP_BPROJA	프로젝트관리_정보화사업관계	CNCD_RFR_NO	관련참조번호	Y	N		VARCHAR2	30	
TPRMPP_BPROJA	프로젝트관리_정보화사업관계	IT_PTL_STS_TC	IT포탈상태구분코드		Y		VARCHAR2	2	
TPRMPP_BPROJA	프로젝트관리_정보화사업관계	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPROJA	프로젝트관리_정보화사업관계	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BPROJA	프로젝트관리_정보화사업관계	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BPROJA	프로젝트관리_정보화사업관계	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BPROJA	프로젝트관리_정보화사업관계	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BPROJA	프로젝트관리_정보화사업관계	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPROJA	프로젝트관리_정보화사업관계	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	IT_PTL_ASCT_ID	IT포탈협의회ID	Y	N		VARCHAR2	32	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	CGPR_OPNN_CONE	담당자의견내용		N		VARCHAR2	4000	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	FL_MPN_ID	파일매핑ID		N		VARCHAR2	36	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	RQS_USID	신청사용자ID		N		VARCHAR2	14	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	RQS_DTM	신청일시		N		DATE		
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	CNFM_USID	확인사용자ID		Y		VARCHAR2	14	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	CNFM_DTM	확인일시		Y		DATE		
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	APF_DCM_NO	신청서식별번호		Y		VARCHAR2	64	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BASKPM	프로젝트관리_협의회제외요청기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	IT_PTL_ASCT_ID	IT포탈협의회ID		N		VARCHAR2	32	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	CGPR_OPNN_CONE	담당자의견내용		N		VARCHAR2	4000	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	FL_MPN_ID	파일매핑ID		N		VARCHAR2	36	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	RQS_USID	신청사용자ID		N		VARCHAR2	14	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	RQS_DTM	신청일시		N		DATE		
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	CNFM_USID	확인사용자ID		Y		VARCHAR2	14	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	CNFM_DTM	확인일시		Y		DATE		
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	APF_DCM_NO	신청서식별번호		Y		VARCHAR2	64	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	CHG_DTT_YN	변경구분여부		Y		VARCHAR2	1	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	CHG_DTM	변경일시		Y		DATE		
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BASKPL	프로젝트관리_협의회제외요청변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	ABUS_MNG_NO	사업관리번호	Y	N		VARCHAR2	30	
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	ABUS_NM	사업명		Y		VARCHAR2	100	
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	ABUS_PUL_NCS_INF	사업추진필요성정보		Y		CLOB		
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	ABUS_PUL_DRCN_INF	사업추진방향정보		Y		CLOB		
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	ABUS_PUL_CONE_INF	사업추진내용정보		Y		CLOB		
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	ABUS_XPT_EFF_INF	사업기대효과정보		Y		CLOB		
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	REDT_CONE_INF	보고서내용정보		Y		CLOB		
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	BG_NO	예산번호		Y		VARCHAR2	15	
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	TOT_RQM_AMT	총소요금액		Y		NUMBER	18	3
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	IT_PTL_EDRT_TC	IT포탈전결권구분코드		Y		VARCHAR2	2	
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZPM	프로젝트관리_사업계획기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	ABUS_MNG_NO	사업관리번호		Y		VARCHAR2	30	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	ABUS_NM	사업명		Y		VARCHAR2	100	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	ABUS_PUL_NCS_INF	사업추진필요성정보		Y		CLOB		
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	ABUS_PUL_DRCN_INF	사업추진방향정보		Y		CLOB		
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	ABUS_PUL_CONE_INF	사업추진내용정보		Y		CLOB		
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	ABUS_XPT_EFF_INF	사업기대효과정보		Y		CLOB		
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	REDT_CONE_INF	보고서내용정보		Y		CLOB		
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	BG_NO	예산번호		Y		VARCHAR2	15	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	TOT_RQM_AMT	총소요금액		Y		NUMBER	18	3
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	IT_PTL_EDRT_TC	IT포탈전결권구분코드		Y		VARCHAR2	2	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZPL	프로젝트관리_사업계획기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	ABUS_MNG_NO	사업관리번호	Y	N		VARCHAR2	30	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	SNO	일련번호	Y	N		NUMBER	9	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	GCL_NM	품목명		Y		VARCHAR2	100	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	IOE_C	비목코드		Y		VARCHAR2	7	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	QTY	수량		Y		NUMBER	10	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	AMT	금액		Y		NUMBER	18	3
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	FC_AMT	외화금액		Y		NUMBER	18	3
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	CUR_C	통화코드		Y		VARCHAR2	3	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	XCR	환율		Y		NUMBER	9	4
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	XCR_BSE_DT	환율기준일자		Y		VARCHAR2	8	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	CTT_SNO	계약일련번호		Y		NUMBER	9	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZGM	프로젝트관리_사업품목기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	ABUS_MNG_NO	사업관리번호		Y		VARCHAR2	30	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	SNO	일련번호		Y		NUMBER	9	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	GCL_NM	품목명		Y		VARCHAR2	100	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	IOE_C	비목코드		Y		VARCHAR2	7	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	QTY	수량		Y		NUMBER	10	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	AMT	금액		Y		NUMBER	18	3
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	FC_AMT	외화금액		Y		NUMBER	18	3
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	CUR_C	통화코드		Y		VARCHAR2	3	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	XCR	환율		Y		NUMBER	9	4
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	XCR_BSE_DT	환율기준일자		Y		VARCHAR2	8	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	CTT_SNO	계약일련번호		Y		NUMBER	9	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZGL	프로젝트관리_사업품목기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	ABUS_MNG_NO	사업관리번호	Y	N		VARCHAR2	30	
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	SNO	일련번호	Y	N		NUMBER	9	
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	CTT_NM	계약명		Y		VARCHAR2	100	
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	NOW_CTT_MANR_C	현재계약방법코드		N		VARCHAR2	2	
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	CTT_TRM_MM_NBR	계약기간월수		Y		NUMBER	5	
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZCM	프로젝트관리_사업계약기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	ABUS_MNG_NO	사업관리번호		Y		VARCHAR2	30	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	SNO	일련번호		Y		NUMBER	9	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	CTT_NM	계약명		Y		VARCHAR2	100	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	NOW_CTT_MANR_C	현재계약방법코드		N		VARCHAR2	2	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	CTT_TRM_MM_NBR	계약기간월수		Y		NUMBER	5	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZCL	프로젝트관리_사업계약기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	ABUS_MNG_NO	사업관리번호	Y	N		VARCHAR2	30	
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	SNO	일련번호	Y	N		NUMBER	9	
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	DSD_CONE	일정내용		Y		VARCHAR2	1000	
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	STT_DT	시작일자		Y		VARCHAR2	8	
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	END_DT	종료일자		Y		VARCHAR2	8	
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZSM	프로젝트관리_사업일정기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	ABUS_MNG_NO	사업관리번호		Y		VARCHAR2	30	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	SNO	일련번호		Y		NUMBER	9	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	DSD_CONE	일정내용		Y		VARCHAR2	1000	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	STT_DT	시작일자		Y		VARCHAR2	8	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	END_DT	종료일자		Y		VARCHAR2	8	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BBIZSL	프로젝트관리_사업일정기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
